"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,125.4,1.12,0.2214,0.1944,1210.2,9786.5,0,197.3,0.1123,0.0202,NA,0.8,16.84,0,0.0411,60.19,308,224.98,308,0.2688,0.2695,1559.4,1.2,5.07,5.07,0.05,224.98,1756.7,0,0.83,12.8,-0.13,NA,0.1189,0.5857,0.0612,1304.9,1464.7,0.1994,0.1662,87,0,0.5727,1.21,3.37,0,0,0.1724,0.0719,53.5,10.62,292,696610,105.1,13.94,NA,1.15,1.17
"2",2010-12-31,113.4,1.43,0.4051,0.27089317466831,1066.1,8959.9,0,115.6,0.06321084864392,0.012901929709037,NA,0.67884472969637,19.179384203481,0,0.0426,61.033,298.9,217.6171,298.9,0.27194,0.27121951219512,1713.2,1.2722412000594,5.7316828370692,5.7316828370692,0.055,217.6171,1828.8,0,0.71,15.929577464789,-0.175,NA,0.18740320082602,0.6129,0.062623466779763,1346.6,1432.7,0.27647099881343,0.21659011373578,74.7,0,0.81704176706827,1.3438701810337,3.4871607642692,0,0,0.16160488192485,0.070068473876747,64.5,11.31,396.1,1024747,86.8,16.505760368664,NA,1.1,1.2507180960197
"3",2009-12-31,113.3,0.96,0.4777,0.33670290546125,1043.3,8709.1,0,305.2,0.18025041341838,0.035043804755945,NA,0.57567510990161,28.311435523114,0,0.0472,54.9219,281.1,229.3832,281.1,0.18398,0.18452380952381,1388,1.0948962688333,4.9377445748844,4.9377445748844,0.055,229.3832,1693.2,0,0.58,16.931034482759,-0.165,NA,0.20880428316478,0.5586,0.06520765635944,1267.7,1163.6,0.45513922310072,0.31278053390031,41.1,0,1.336299756691,1.1153071983131,5.1475337314753,0,0,0.18094440482764,0.039394229847599,85.7,9.82,529.6,707113,55.7,20.890484739677,NA,1.1,1.0764829296204
"4",2008-12-31,89.2,0.89,0.4624,0.42895905278737,926,8364.8,0,169.2,0.11451776649746,0.020227620504973,NA,0.38062283737024,21.963483146067,0,0.0695,54.342,267.5,222.3032,267.5,0.16896,NA,1308.3,0.90078490773891,4.8908411214953,4.8908411214953,0.055,NA,1477.5,0,0.4,16.975,-0.115,NA,0.45464190981432,0.5239,0.068680661820964,1452.4,781.9,0.88962782964573,0.47079526226734,35.6,0,1.5264620786517,0.84438444924406,3.9933605720123,NA,NA,0.1530592123382,0.038444924406047,111.6,6.79,695.6,803726,14.8,52.831081081081,NA,1.1,0.91113714849531
"5",2007-12-31,60.6,0.4,0.3244,0.57785359801489,544.4,6088,0,130.2,0.069789879931389,0.021386333771353,NA,0.46855733662145,16.051575931232,0,0.051924312745448,58.176,239.1,169.7419,239.1,0.29008,NA,1735.4,1.4968086941521,7.2580510246759,7.2580510246759,0.055,NA,1865.6,0,0.97,13.60824742268,-0.085,NA,0.38,0.4244,0.042969776609724,1159.4,1120.4,0.66511960014281,0.39944253859348,69.8,0,0.8334670487106,2.0580455547392,2.9184683511331,NA,NA,0.14640492668622,0.12821454812638,124.3,13.2,745.2,625882,71.6,15.648044692737,NA,0.95,1.4466501240695
"6",2006-12-31,60.4,0.56,0.1558,0.5552429032525,537.4,6007.6,0,122.4,0.077684691546078,0.02037419268926,NA,0.8,13.383136094675,0,0.064091964187023,57.984,231.4,161.0729,231.4,0.30392,NA,1453.2,1.3382447739203,6.2800345721694,6.2800345721694,0.055,NA,1575.6,0,1.16,11.655172413793,-0.065,NA,0.15290519877676,0.4091,0.044327185564951,1085.9,904.7,0.74157179175417,0.42580604214268,67.6,0,0.85775147928994,1.683475995534,2.433297471759,NA,NA,0.14833125702183,0.12579084480834,106.7,13.52,670.9,666606,70.2,12.887464387464,NA,0.85,1.3039807994703
"7",2005-12-31,57.4,0.77,0.1675,0.5813300579049,477.2,5590.3,0,131.6,0.07393673801899,0.023540775986977,NA,0.76417910447761,20.204339963834,0,0.048291416808377,53.956,209.9,149.1046,209.9,0.28964,NA,1648.3,1.6348938702638,7.8527870414483,7.8527870414483,0.08,NA,1779.9,0,1.14,16.026315789474,-0.045,NA,0.10035629453682,0.3452,0.035132282703969,1008.2,1117.3,0.59303678510695,0.37226810494972,55.3,0,0.97569620253165,2.3413663034367,2.5255424954792,NA,NA,0.14789185082325,0.11588432523051,66.1,18.27,662.6,145700,54.7,20.425959780622,NA,0.8,1.5615897525882
"8",2004-12-31,50.1,0,0,0.66250130167656,NA,5027,0,100.8,0.061504667764964,0.020051720708176,0,NA,17.25817555938,0,0.054178674351585,47.094,NA,NA,NA,0.3054,NA,1538.1,1.7895287958115,NA,NA,0.08,NA,1638.9,0,1.15,15.086956521739,0.01,0,0.12963959117805,0.3064,0.016809230157151,859.5,1002.7,0.6344868854094,0.38818719873086,58.1,0,0.81056798623064,3.0937982104289,2.1572719449226,0,NA,NA,0.1792656587473,52.4,17.35,636.2,162300,64.5,15.545736434109,0,0.75,1.7066541705717
"9",2003-12-31,46.3,0,0,0.58508238189649,NA,8308.3,0,204.8,0.11199825002734,NA,0,NA,13.455048409405,0,0.045454545454545,42.596,NA,NA,NA,0.31254,NA,1623.8,1.2908816281103,NA,NA,0.06,NA,1828.6,0,1.27,15.937007874016,0.03,0,0.30753639211351,0.3102,0.024361180987687,1257.9,972.8,0.87972861842105,0.46800831237012,72.3,0,0.58915629322268,1.6028999835228,2.2425080682342,0,NA,NA,0.11913000494315,93.3,20.24,855.8,65500,56.3,17.278863232682,0,0.8,1.2501538251179
